OBJECTID,state,managing_agency,rights_type,state_enabling_act,,county,trust_name,activity,activity_info,township,range,section,aliquot,acres,gis_acres
198360,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jeffers Cattle Co,20N,22E,6,LOTS 1 THRU 7 S2NE E2SW SENW SE,664.470000000000027,661.542
198388,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jeffers Cattle Co,20N,23E,6,LOTS 1  THRU  7 SENW S2NE E2SW SE,623.279999999999973,614.671
198396,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,20N,18E,6,LOTS 1 THRU 7 S2NE SENW AND E2SW SE LY NLY PAT 5747,585.389999999999986,595.535
198397,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Bar T Bar Ranch, Inc.",20N,19E,18,LOTS 3 & 4 E2SW,172.210000000000008,171.411
192398,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Gila,PENITENTIARY LAND FUND,Commercial Lease,layer_index: AZ-Surface Activities activity: Commercial Lease lease_status: Y lessee: Arizona Department of Corrections,1N,16E,19,LOT 1 EX W 660FT AND LOTS 2 THRU 4 PMJI,118.489999999999995,117.77
192429,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Gila,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Rafter O Land & Cattle LLC,1N,16E,8,LOT 1,15.890000000000001,15.889
192430,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Gila,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Rafter O Land & Cattle LLC,1N,16E,7,LOTS 1 2 NE E2W2,391.790000000000020,390.808
192436,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Gila,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Estate of Olive Harrington,1N,16E,30,LOTS 1 THRU 4 NW W2SW,365.839999999999975,364.144
192499,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Gila,PERM CMN SCHLS (INDMTY SELEC),Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,4S,16E,15,N2 EX SENE SESESENENE LY ELY OF PINAL COUNTY FOR SCIR,294.290000000000020,296.587
192507,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Gila,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Estate of Olive Harrington,1N,16E,31,LOTS 1 THRU 4 W2W2,272.759999999999991,271.944
192651,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM COMMON SCHLS,Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,3S,25E,32,L3,25.980000000000000,26.016
192658,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,26E,32,LOTS 1 THRU 4 SWSE SW,321.889999999999986,323.9
192735,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: KK Cattle Co. LLC,6S,22E,36,ALL EX SCIR IN NENWNWNW,639.980000000000018,674.077
192860,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,4,LOTS 1 THRU 4 S2N2 S2 SELY OF FENCE,567.129999999999995,569.206
192866,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,15,LOTS 1 THRU 4 SWSE W2,524.740000000000009,523.403
192868,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,13,LOT 1,19.660000000000000,19.652
192869,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Ruskin R. Lines Sr. et al,4S,28E,20,LOTS 2 THRU 4 E2SW W2SE PT LOT 1 W2NE SWSENE E2SE,338.399999999999977,338.231
192870,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,14,LOT 1,3.870000000000000,3.867
192871,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,23,LOTS 1 THRU 5 S2,459.069999999999993,456.121
192875,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,25,LOTS 1 THRU 6 W2SW SESW,327.839999999999975,327.173
192902,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,26E,31,LOTS 1 THRU 10 S2SE E2SW SENW,532.330000000000041,533.01
192908,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,3,LOTS 1 THRU 5 SWNW NWSW,243.979999999999990,244.423
192911,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Graham,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Byner Cattle Company,4S,25E,24,LOTS 1 THRU 4 NWSW W2NW,278.240000000000009,277.661
193871,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Greenlee,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Ruskin R. Lines Sr. et al,4S,28E,8,LOTS 1 THRU 4 E2,356.839999999999975,355.282
193874,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Greenlee,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Ruskin R. Lines Sr. et al,4S,28E,17,LOTS 1 THRU 3 E2 PT LOT 4,352.560000000000002,352.046
201113,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Pinal,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Asarco LLC,5S,16E,16,PART LYING W 1975 S C IND RES BDY,591.460000000000036,622.952
201221,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Pinal,PERM COMMON SCHLS,Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,6S,16E,16,E2 E2NW AND E2SW LY E OF W R/W LINE OF HWY 77,444.199999999999989,432.013
201943,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Pinal,PERM CMN SCHLS (INDMTY SELEC),Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,6S,16E,21,E2,320.000000000000000,317.356
201962,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Pinal,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Peoples Properties LLC,6S,16E,20,W2NW SW,240.000000000000000,238.691
202154,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Pinal,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: PORTER HOUSE STATION LLC,6S,17E,18,LOTS 3 & 4 E2 SENW E2SW M&B IN LOTS 1 2 NENW,627.679999999999950,605.857
202415,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Pinal,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Wheeler & Helen Reece & Kaycee Reece Jones,6S,16E,9,E2 E2W2 W2NW,560.000000000000000,556.168
